20131231,5146,33384,75253,76177,90118,59211,40.7705,-73.967,"40.7705,-73.967",40.7413,-73.9967,"40.7413,-73.9967",2,923,3.3,CSH,13.5,0.5,0.5,0,0,14.5
20131231,1446,36187,68753,68903,64228,74561,40.787,-73.978,"40.787,-73.978",40.7786,-73.9821,"40.7786,-73.9821",1,149,0.6,CRD,4.5,1,0.5,1.2,0,7.2
20131231,6296,36774,84540,85260,9454,270170,40.7401,-74.006,"40.7401,-74.006",40.7856,-73.9765,"40.7856,-73.9765",1,720,3.7,CRD,13,0.5,0.5,2.7,0,16.7
20131231,12285,28505,79805,80688,107511,182622,40.7312,-73.9742,"40.7312,-73.9742",40.7399,-74.007,"40.7399,-74.007",1,882,2.2,CRD,11.5,0.5,0.5,2.8,0,15.3
20131231,8495,890,840,1560,235717,151146,40.7403,-73.9887,"40.7403,-73.9887",40.7572,-73.9851,"40.7572,-73.9851",1,720,2.22,CRD,10,0.5,0.5,2.62,0,13.62
20131231,990,21996,57960,58560,122713,154286,40.7789,-73.9776,"40.7789,-73.9776",40.8177,-73.9609,"40.8177,-73.9609",1,600,3.57,CRD,13,1,0.5,4.2,0,18.7
20131231,2121,35213,57840,58260,276223,124088,40.7792,-73.9547,"40.7792,-73.9547",40.7991,-73.9622,"40.7991,-73.9622",1,420,2.05,CRD,8.5,1,0.5,2,0,12
20131231,5984,16336,67320,67440,76710,261896,40.7507,-73.9944,"40.7507,-73.9944",40.7578,-73.9895,"40.7578,-73.9895",1,120,0.62,CSH,4,1,0.5,0,0,5.5
20131231,4487,30651,69420,69780,201171,62428,40.769,-73.9822,"40.769,-73.9822",40.7677,-73.9642,"40.7677,-73.9642",1,360,1.44,CSH,6.5,1,0.5,0,0,8
20131231,9445,30622,67620,68040,186852,148369,40.7632,-73.9849,"40.7632,-73.9849",40.7755,-73.9822,"40.7755,-73.9822",1,420,0.99,CSH,6.5,1,0.5,0,0,8
20131231,12379,9489,70260,70800,108373,282348,40.7537,-73.9948,"40.7537,-73.9948",40.7596,-73.9918,"40.7596,-73.9918",1,540,0.86,CSH,6,1,0.5,0,0,7.5
20131231,8343,29602,65460,65760,116968,145523,40.8049,-73.9664,"40.8049,-73.9664",40.7886,-73.9693,"40.7886,-73.9693",1,300,1.2,CSH,6,1,0.5,0,0,7.5
20131231,7629,38062,61320,61860,210902,277409,40.7532,-73.97,"40.7532,-73.97",40.7491,-73.9923,"40.7491,-73.9923",1,540,0.17,CSH,8,1,0.5,0,0,9.5
20131231,11726,27011,68640,69180,296140,71152,40.7336,-73.99,"40.7336,-73.99",40.7485,-73.9913,"40.7485,-73.9913",1,540,1.37,CSH,8,1,0.5,0,0,9.5
20131231,3400,7313,69480,70080,189341,76710,40.7378,-73.9897,"40.7378,-73.9897",40.7507,-73.9945,"40.7507,-73.9945",1,600,1.44,CSH,8,1,0.5,0,0,9.5
20131231,7351,6725,66360,66960,149603,125881,40.765,-73.9669,"40.765,-73.9669",40.7989,-73.954,"40.7989,-73.954",1,600,2.98,CRD,10.5,1,0.5,1.5,0,13.5
20131231,9664,35611,68100,68400,107548,252937,40.777,-73.9615,"40.777,-73.9615",40.7782,-73.9525,"40.7782,-73.9525",1,300,0.71,CRD,5,1,0.5,1.5,0,8
20131231,5824,9048,65184,65443,103696,45810,40.7811,-73.9816,"40.7811,-73.9816",40.795,-73.9762,"40.795,-73.9762",1,259,1.2,CRD,5.5,1,0.5,1.5,0,8.5
20131231,8070,27550,69801,70594,263626,38892,40.7864,-73.9527,"40.7864,-73.9527",40.7787,-73.9851,"40.7787,-73.9851",1,792,2.6,CRD,12,1,0.5,2,0,15.5
20131231,3636,5799,79380,79920,128302,243183,40.7396,-74.002,"40.7396,-74.002",40.7293,-73.9903,"40.7293,-73.9903",3,540,1.45,CSH,7.5,0.5,0.5,0,0,8.5
20131231,2281,37217,78180,79980,85016,164022,40.7509,-73.9765,"40.7509,-73.9765",40.7625,-73.996,"40.7625,-73.996",3,1800,2.95,CSH,20,0.5,0.5,0,0,21
20131231,1548,35720,76680,77160,37986,116841,40.7407,-73.9813,"40.7407,-73.9813",40.7289,-73.9783,"40.7289,-73.9783",3,480,1.15,CSH,7,0.5,0.5,0,0,8
20131231,5229,15734,76020,76920,81209,250964,40.7689,-73.9636,"40.7689,-73.9636",40.7436,-73.9874,"40.7436,-73.9874",6,900,0.62,CSH,10,0.5,0.5,0,0,11
20131231,4624,166,79440,79800,145789,293039,40.7714,-73.9226,"40.7714,-73.9226",40.7614,-73.8883,"40.7614,-73.8883",6,360,2.12,CSH,8,0.5,0.5,0,0,9
20131231,9295,6453,71220,71820,150931,2791,40.7566,-73.9976,"40.7566,-73.9976",40.7452,-73.9771,"40.7452,-73.9771",1,600,1.54,CRD,8,1,0.5,2.7,0,12.2
20131231,3596,27348,70140,70560,158164,218834,40.7263,-73.9894,"40.7263,-73.9894",40.7337,-74.0063,"40.7337,-74.0063",1,420,1.45,CRD,7.5,1,0.5,1.7,0,10.7
20131231,1775,29969,66300,66720,61059,251769,40.7862,-73.9526,"40.7862,-73.9526",40.7797,-73.9598,"40.7797,-73.9598",1,420,1.15,CRD,6,1,0.5,1.4,0,8.9
20131231,12206,26241,60540,60780,239120,222064,40.7979,-73.971,"40.7979,-73.971",40.7872,-73.9779,"40.7872,-73.9779",1,240,0.9,CRD,5,1,0.5,1.8,0,8.3
20131231,953,4643,67200,67680,59982,255681,40.7425,-73.9919,"40.7425,-73.9919",40.7275,-73.985,"40.7275,-73.985",1,480,1.58,CRD,7,1,0.5,1.6,0,10.1
20131231,493,18399,63480,65040,52821,199861,40.7933,-73.971,"40.7933,-73.971",40.7345,-73.9584,"40.7345,-73.9584",1,1560,6.45,CRD,23.5,1,0.5,3,0,28
20131231,11997,34141,72240,72960,139782,37066,40.7273,-73.9765,"40.7273,-73.9765",40.7477,-73.9851,"40.7477,-73.9851",2,720,2.27,CSH,10,0.5,0.5,0,0,11
20131231,4325,4887,82920,83220,1468,175015,40.7503,-73.9867,"40.7503,-73.9867",40.7569,-73.9742,"40.7569,-73.9742",1,300,1.18,CSH,6,0.5,0.5,0,0,7
20131231,4372,25962,81540,81720,83259,43823,40.7971,-73.972,"40.7971,-73.972",40.7879,-73.9785,"40.7879,-73.9785",6,180,0.8,CRD,4.5,0.5,0.5,1,0,6.5
20131231,624,213,82440,83160,241942,113006,40.7783,-73.9515,"40.7783,-73.9515",40.7324,-73.9849,"40.7324,-73.9849",1,720,3.64,CRD,12.5,0.5,0.5,1.5,0,15
20131231,6272,13553,72240,72660,227203,227203,40.7406,-73.9816,"40.7406,-73.9816",40.7406,-73.9816,"40.7406,-73.9816",1,420,1.04,CRD,6.5,0.5,0.5,2.1,0,9.6
20131231,7424,35140,76320,76620,117684,26055,40.7096,-74.015,"40.7096,-74.015",40.718,-74.0014,"40.718,-74.0014",1,300,1.39,CRD,6.5,0.5,0.5,0.5,0,8
20131231,7351,6725,6600,6900,298321,225688,40.7271,-73.9915,"40.7271,-73.9915",40.7348,-74.0015,"40.7348,-74.0015",1,300,1.04,CRD,6,0.5,0.5,1.3,0,8.3
20131231,4481,18294,52380,53135,170023,39603,40.7351,-73.9797,"40.7351,-73.9797",40.7785,-73.9484,"40.7785,-73.9484",1,754,3.7,CRD,14,0,0.5,2.9,0,17.4
20131231,2323,20,58791,59116,188733,71831,40.7419,-73.9853,"40.7419,-73.9853",40.7403,-73.9985,"40.7403,-73.9985",1,324,1.1,CRD,6,1,0.5,0.75,0,8.25
20131231,1857,23957,67860,67980,267543,179538,40.7692,-73.9611,"40.7692,-73.9611",40.7727,-73.9585,"40.7727,-73.9585",1,120,0.3,CRD,3.5,1,0.5,0.9,0,5.9
20131231,13361,16340,59280,59580,33711,134216,40.7303,-73.9777,"40.7303,-73.9777",40.7366,-73.9889,"40.7366,-73.9889",1,300,1.02,CRD,6,1,0.5,1.5,0,9
20131231,8504,27969,2760,3000,182279,269793,40.7658,-73.9635,"40.7658,-73.9635",40.786,-73.9488,"40.786,-73.9488",1,240,1.68,CRD,6.5,0.5,0.5,1.4,0,8.9
20131231,3122,40125,84600,84840,224361,48270,40.7754,-73.9538,"40.7754,-73.9538",40.7865,-73.9503,"40.7865,-73.9503",1,240,1.06,CRD,6,0.5,0.5,1.3,0,8.3
20131231,7774,42582,5640,6120,102886,21832,40.7432,-73.9771,"40.7432,-73.9771",40.7295,-74.0018,"40.7295,-74.0018",1,480,2.36,CRD,9,0.5,0.5,2.85,0,12.85
20131231,2327,39282,81060,81360,251376,251376,40.718,-73.9972,"40.718,-73.9972",40.718,-73.9972,"40.718,-73.9972",1,300,0.88,CRD,6,0.5,0.5,1.3,0,8.3
20131231,12175,15040,39240,39720,198150,245247,40.759,-73.9724,"40.759,-73.9724",40.7665,-73.9774,"40.7665,-73.9774",1,480,1.68,CRD,7.5,0,0.5,1.5,0,9.5
20131231,11009,24176,1920,3420,200570,130207,40.7742,-73.9245,"40.7742,-73.9245",40.6688,-73.9558,"40.6688,-73.9558",5,1500,10.33,CSH,31,0.5,0.5,0,0,32
20131231,13617,30084,37419,37596,219816,161889,40.7565,-73.972,"40.7565,-73.972",40.75,-73.9759,"40.75,-73.9759",1,177,0.5,CRD,4,0,0.5,0.9,0,5.4
20131231,7470,9862,6120,6660,37295,5801,40.7613,-73.9793,"40.7613,-73.9793",40.7436,-73.9245,"40.7436,-73.9245",3,540,3.56,CSH,12,0.5,0.5,0,0,13
20131231,8040,30973,13260,13980,222377,119184,40.6839,-73.9772,"40.6839,-73.9772",40.6589,-73.9834,"40.6589,-73.9834",2,720,2.73,CSH,11.5,0.5,0.5,0,0,12.5
20131231,8109,91,74128,75232,58300,153655,40.7186,-74.0005,"40.7186,-74.0005",40.7577,-73.9815,"40.7577,-73.9815",2,1104,3.5,CSH,15,0.5,0.5,0,0,16
20131231,8557,26901,75060,76200,216162,80147,40.7827,-73.9822,"40.7827,-73.9822",40.7412,-73.9998,"40.7412,-73.9998",2,1140,3.8,CSH,15.5,0.5,0.5,0,0,16.5
20131231,8866,343,74700,75900,143172,138394,40.7543,-73.9783,"40.7543,-73.9783",40.7107,-73.9849,"40.7107,-73.9849",2,1200,4.12,CSH,17,0.5,0.5,0,0,18
20131231,12909,21618,75803,76176,129070,6401,40.793,-73.9747,"40.793,-73.9747",40.7742,-73.9887,"40.7742,-73.9887",1,373,1.5,CRD,7,0.5,0.5,1.6,0,9.6
20131231,3542,1102,40159,40628,61679,1279,40.7607,-74.0028,"40.7607,-74.0028",40.7606,-73.9802,"40.7606,-73.9802",1,469,1.6,CRD,8,0.5,0.5,1.8,0,10.8
20131231,8406,10597,34947,35147,257780,10346,40.7872,-73.942,"40.7872,-73.942",40.7988,-73.9359,"40.7988,-73.9359",2,199,0.9,CSH,5,0,0.5,0,0,5.5
20131231,3878,28421,75180,75360,218835,206188,40.7269,-73.9859,"40.7269,-73.9859",40.7322,-73.98,"40.7322,-73.98",2,180,0.7,CSH,4.5,0.5,0.5,0,0,5.5
20131231,4107,4961,85773,85942,105535,274877,40.7756,-73.9536,"40.7756,-73.9536",40.783,-73.9463,"40.783,-73.9463",2,168,0.8,CSH,4.5,0.5,0.5,0,0,5.5
20131231,904,11603,62820,63360,53829,253355,40.7209,-73.9937,"40.7209,-73.9937",40.7657,-73.9836,"40.7657,-73.9836",5,540,0.82,CSH,7.5,1,0.5,0,0,9
20131231,10306,11036,61800,62100,34869,216707,40.7764,-73.9871,"40.7764,-73.9871",40.7906,-73.9767,"40.7906,-73.9767",3,300,1.11,CSH,6,1,0.5,0,0,7.5
20131231,757,28844,7020,7380,296972,77875,40.7397,-73.9868,"40.7397,-73.9868",40.7554,-73.9703,"40.7554,-73.9703",5,360,1.72,CSH,7.5,0.5,0.5,0,0,8.5
20131231,10897,30540,78595,79838,279730,157038,40.756,-73.9727,"40.756,-73.9727",40.7409,-74.0076,"40.7409,-74.0076",3,1242,2.9,CSH,15,0.5,0.5,0,0,16
20131231,1667,9080,80425,80682,145741,168365,40.7336,-73.9803,"40.7336,-73.9803",40.7348,-73.9888,"40.7348,-73.9888",3,256,0.6,CSH,5,0.5,0.5,0,0,6
20131231,1354,20171,84598,85163,278907,106681,40.7706,-73.9874,"40.7706,-73.9874",40.7614,-73.9995,"40.7614,-73.9995",3,564,1.7,CSH,8.5,0.5,0.5,0,0,9.5
20131231,11676,39802,68918,69743,152800,190011,40.7646,-73.9918,"40.7646,-73.9918",40.7375,-73.9888,"40.7375,-73.9888",1,825,3,CRD,12,1,0.5,1.5,0,15
20131231,9982,12496,69213,69939,134326,293684,40.7514,-73.972,"40.7514,-73.972",40.738,-73.9899,"40.738,-73.9899",1,725,1.7,CRD,9.5,1,0.5,2,0,13
20131231,5347,5940,64980,65700,11944,191184,40.747,-73.979,"40.747,-73.979",40.7216,-73.9893,"40.7216,-73.9893",1,720,2.16,CRD,10,1,0.5,1,0,12.5
20131231,1105,29705,77040,78300,25378,131945,40.6916,-73.9606,"40.6916,-73.9606",40.7584,-73.9786,"40.7584,-73.9786",2,1260,8.52,CSH,26,0.5,0.5,0,0,27
20131231,8793,42769,9960,11100,206660,239369,40.7222,-73.9499,"40.7222,-73.9499",40.6938,-73.9095,"40.6938,-73.9095",2,1140,3.98,CSH,15.5,0.5,0.5,0,0,16.5
20131231,1146,39954,34260,35040,136796,295321,40.7123,-74.0114,"40.7123,-74.0114",40.7601,-73.9832,"40.7601,-73.9832",5,780,3.79,CSH,13,0,0.5,0,0,13.5
20131231,12358,20500,73413,75261,6837,104905,40.7809,-73.9763,"40.7809,-73.9763",40.7726,-73.9209,"40.7726,-73.9209",3,1848,9.3,CSH,31,0.5,0.5,0,0,32
20131231,12932,11579,67740,68160,227391,54230,40.7443,-73.9732,"40.7443,-73.9732",40.729,-73.9849,"40.729,-73.9849",5,420,1.53,CRD,7,1,0.5,1.6,0,10.1
20131231,12806,18719,1140,1800,164963,56501,40.7216,-73.989,"40.7216,-73.989",40.7746,-73.951,"40.7746,-73.951",1,660,4.21,CRD,13.5,0.5,0.5,2,0,16.5
20131231,8948,10252,52916,53857,220626,212884,40.7696,-73.9608,"40.7696,-73.9608",40.7927,-73.9771,"40.7927,-73.9771",1,941,2.5,CRD,13,0,0.5,4.05,0,17.55
20131231,5589,4578,70743,71314,49495,50595,40.7312,-74.009,"40.7312,-74.009",40.7596,-73.9927,"40.7596,-73.9927",1,571,2.4,CRD,10,1,0.5,2.3,0,13.8
20131231,8784,3135,61680,62280,165052,215999,40.7392,-73.9872,"40.7392,-73.9872",40.7598,-73.9681,"40.7598,-73.9681",1,600,2.1,CRD,9.5,1,0.5,2.1,0,13.1
20131231,13131,8357,59760,60360,65876,117685,40.7514,-73.991,"40.7514,-73.991",40.7436,-73.9882,"40.7436,-73.9882",1,600,2.17,CRD,9.5,1,0.5,2.62,0,13.62
20131231,8993,27782,67045,67592,18625,64894,40.7776,-73.955,"40.7776,-73.955",40.7948,-73.9737,"40.7948,-73.9737",1,547,2.1,CRD,9.5,1,0.5,2.2,0,13.2
20131231,534,38944,72300,72720,182681,227439,40.7563,-73.9934,"40.7563,-73.9934",40.7466,-74.0081,"40.7466,-74.0081",1,420,1.59,CSH,7,0.5,0.5,0,0,8
20131231,6771,42128,31276,32048,106681,187006,40.7611,-73.9994,"40.7611,-73.9994",40.7523,-73.9786,"40.7523,-73.9786",1,772,1.2,CRD,9.5,0,0.5,2,0,12
20131231,2173,17710,17702,17947,216972,41639,40.7252,-73.9954,"40.7252,-73.9954",40.7298,-74.0085,"40.7298,-74.0085",1,244,0.8,CSH,5.5,0.5,0.5,0,0,6.5
20131231,10457,21521,927,1227,197635,198242,40.7444,-73.9965,"40.7444,-73.9965",40.7454,-73.9847,"40.7454,-73.9847",1,299,0.8,CSH,5.5,0.5,0.5,0,0,6.5
20131231,5045,15055,18573,19047,230951,258979,40.7589,-73.9849,"40.7589,-73.9849",40.7615,-73.9668,"40.7615,-73.9668",1,473,2.2,CSH,9,0.5,0.5,0,0,10
20131231,7794,24140,78000,78720,7750,278675,40.738,-74.0042,"40.738,-74.0042",40.7299,-73.9921,"40.7299,-73.9921",1,720,1.72,CSH,9,0.5,0.5,0,0,10
20131231,4582,12658,540,900,233844,188004,40.7484,-73.9849,"40.7484,-73.9849",40.7559,-73.9745,"40.7559,-73.9745",5,360,1.18,CSH,6.5,0.5,0.5,0,0,7.5
20131231,986,3049,75840,76380,36747,271099,40.7619,-73.9789,"40.7619,-73.9789",40.7463,-73.9837,"40.7463,-73.9837",3,540,1.73,CSH,9,0.5,0.5,0,0,10
20131231,2238,23918,75300,75689,107089,100359,40.7253,-73.9781,"40.7253,-73.9781",40.7202,-73.9883,"40.7202,-73.9883",3,388,0.8,CSH,6,0.5,0.5,0,0,7
20131231,1087,32601,28620,28980,284485,157802,40.7244,-73.998,"40.7244,-73.998",40.7383,-74.0021,"40.7383,-74.0021",6,360,1.26,CSH,6.5,0,0.5,0,0,7
20131231,8959,32590,36769,37514,297707,304622,40.7762,-73.9795,"40.7762,-73.9795",40.8092,-73.9519,"40.8092,-73.9519",1,745,2.8,CRD,12.5,0,0.5,2,0,15
20131231,8544,16743,58380,59580,257107,5118,40.7139,-74.0056,"40.7139,-74.0056",40.7438,-73.9776,"40.7438,-73.9776",1,1200,3.43,CSH,15.5,1,0.5,0,0,17
20131231,13598,2604,70740,70980,61107,64101,40.7337,-73.9909,"40.7337,-73.9909",40.7385,-73.9994,"40.7385,-73.9994",2,240,0.62,CSH,4.5,1,0.5,0,0,6
20131231,701,23899,72300,74400,191205,123388,40.6414,-73.7884,"40.6414,-73.7884",40.7281,-73.9999,"40.7281,-73.9999",5,2100,19.64,CSH,52,0,0.5,0,0,52.5
20131231,9507,29512,43020,43200,283113,78376,40.7605,-73.9748,"40.7605,-73.9748",40.7594,-73.9672,"40.7594,-73.9672",5,180,0.51,CSH,4,0,0.5,0,0,4.5
20131231,2206,30649,34768,35369,123706,49338,40.7505,-73.9797,"40.7505,-73.9797",40.7498,-73.9916,"40.7498,-73.9916",4,600,0.8,CSH,7.5,0,0.5,0,0,8
20131231,2207,6449,69960,70375,258061,173570,40.7359,-74.0016,"40.7359,-74.0016",40.7255,-73.9931,"40.7255,-73.9931",1,414,1.1,CRD,6.5,1,0.5,1.6,0,9.6
20131231,5188,41190,66793,67610,264025,11146,40.7386,-73.9804,"40.7386,-73.9804",40.7256,-74.0056,"40.7256,-74.0056",1,816,2.2,CRD,11.5,1,0.5,2.6,0,15.6
20131231,3034,15657,63137,63390,104017,88494,40.7826,-73.9752,"40.7826,-73.9752",40.7719,-73.9829,"40.7719,-73.9829",1,253,0.8,CRD,5,1,0.5,1.3,0,7.8
20131231,1737,18851,73233,73567,203442,269004,40.7364,-73.9931,"40.7364,-73.9931",40.7271,-74.0029,"40.7271,-74.0029",1,334,0.9,CRD,5.5,0.5,0.5,1.62,0,8.12
20131231,1899,12640,73506,73765,82195,200066,40.7958,-73.9616,"40.7958,-73.9616",40.8039,-73.9676,"40.8039,-73.9676",1,259,0.8,CRD,5.5,0.5,0.5,1.3,0,7.8
20131231,4854,26455,51587,51910,298321,278264,40.7267,-73.9916,"40.7267,-73.9916",40.7401,-73.9903,"40.7401,-73.9903",1,322,1.2,CRD,6,0,0.5,1.5,0,8
20131231,1083,33624,27931,28555,290388,171323,40.762,-73.9603,"40.762,-73.9603",40.7881,-73.9534,"40.7881,-73.9534",1,624,2.3,CRD,10,0,0.5,1.5,0,12
20131231,7744,39383,47558,47937,243185,221080,40.7805,-73.9816,"40.7805,-73.9816",40.7931,-73.9678,"40.7931,-73.9678",1,379,1.3,CRD,7,0,0.5,1.5,0,9
20131231,968,38452,51540,52260,265191,201748,40.723,-73.9858,"40.723,-73.9858",40.7416,-73.9895,"40.7416,-73.9895",1,720,1.81,CRD,10,0,0.5,2,0,12.5
20131231,7499,25469,64827,66160,132696,3618,40.7824,-73.9485,"40.7824,-73.9485",40.7599,-73.9964,"40.7599,-73.9964",1,1333,4.2,CSH,17.5,1,0.5,0,0,19
20131231,8205,496,67947,68485,301075,168352,40.763,-73.9656,"40.763,-73.9656",40.791,-73.9391,"40.791,-73.9391",3,537,2.6,CSH,10,1,0.5,0,0,11.5
20131231,8984,25784,63900,64140,127531,218091,40.7446,-73.9953,"40.7446,-73.9953",40.7321,-74.0036,"40.7321,-74.0036",3,240,1.02,CSH,5,1,0.5,0,0,6.5
20131231,8193,5784,66404,66921,243685,87811,40.6845,-73.9777,"40.6845,-73.9777",40.6779,-73.9843,"40.6779,-73.9843",3,516,1.2,CSH,7.5,1,0.5,0,0,9
20131231,6246,14353,68160,68340,37490,187332,40.7219,-74.0042,"40.7219,-74.0042",40.7261,-74.0016,"40.7261,-74.0016",5,180,0.39,CSH,4.5,1,0.5,0,0,6
20131231,1520,40772,40074,41081,246317,242289,40.777,-73.9522,"40.777,-73.9522",40.715,-74.0015,"40.715,-74.0015",1,1007,6.8,CRD,21.5,0,0.5,1,0,23
20131231,175,1859,37771,38925,127715,244814,40.7641,-73.9741,"40.7641,-73.9741",40.715,-74.0017,"40.715,-74.0017",1,1154,6,CRD,20.5,0,0.5,1,0,22
20131231,3147,9845,70366,70400,209088,18301,40.756,-73.9851,"40.756,-73.9851",40.7557,-73.9835,"40.7557,-73.9835",1,33,0,CSH,2.5,1,0.5,0,0,4
20131231,5172,11660,70254,71506,133356,97300,40.7827,-73.9812,"40.7827,-73.9812",40.7448,-73.9785,"40.7448,-73.9785",1,1252,3.7,CSH,16,1,0.5,0,0,17.5
20131231,3399,8928,68080,68451,222993,22607,40.7807,-73.9524,"40.7807,-73.9524",40.7849,-73.9697,"40.7849,-73.9697",1,371,1.1,CSH,6.5,1,0.5,0,0,8
20131231,3524,35453,58635,58894,121498,83285,40.779,-73.9539,"40.779,-73.9539",40.7887,-73.9408,"40.7887,-73.9408",1,259,1.1,CSH,6,1,0.5,0,0,7.5
20131231,3511,29357,69240,69360,259175,178797,40.7795,-73.9507,"40.7795,-73.9507",40.7731,-73.9556,"40.7731,-73.9556",1,120,0.55,CSH,4,1,0.5,0,0,5.5
